aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,chapala_flow,calderon_lared_flow,pozos_flow,toluquilla_flow,scenario,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,average_supply_percapita,ZAs_below_142,ZAs_below_100,ZAs_below_50,scenario,experiment
-0.5293808560263717,-0.16693758486852794,0.947353694985902,-0.2344846241900692,9.073719117245004,2.566454672391853,3.8048819071520015,0.1561124908634695,143660.0,7.349712484968453,1.7240066322765506,2.566454672391853,0.1561124908634695,3.8048819071520015,3.5656554970866767,1.150671439375718,1.3217671654852559,0.8686641598731516,2.697270034390446,9.604028296211249,2.93292,0.75717,0.94351,0.78229,1.20143,1.21574,1.5197,1.4009,1.11041,2.24505,0.21574000000000004,0.5197,0.40090000000000003,0.1104099999999999,1.24505,195.0,223.0,219.0,164.0,329.0,1.4983600000000001,226.0,1.11041,0.12672566371681415,0.13738967938279184,223.0,0.0,0.0,0.0,143660.0,ZAs_below_100 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.8195466382115586,-0.26917205601434424,-0.7730239528334648,-0.4244711706937909,8.654988100311808,0.8699290334205259,2.3154665003891437,0.078252225304683,187278.0,7.010540361252565,1.6444477390592436,0.8699290334205259,0.078252225304683,2.3154665003891437,3.1966217357344013,1.1690304946706365,1.154386478685725,0.8427481863935498,0.9473822073065079,7.31016910279082,2.93292,0.75717,0.94351,0.78229,1.20143,1.08991,1.54395,1.2235,1.07728,0.78855,0.08990999999999993,0.5439499999999999,0.22350000000000003,0.07728000000000002,0.21145000000000003,175.0,227.0,191.0,159.0,116.0,1.144638,173.6,0.78855,0.11705069124423963,0.11581093760647472,170.0,1.0,0.0,0.0,187278.0,ZAs_below_100 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.5143669070901651,0.1573605192191001,-0.7342602451034075,-0.2496114335039039,8.43305269616947,0.1489364626381746,4.034315788269895,0.4196951045685363,114317.0,6.830772683897272,1.6022800122721994,0.1489364626381746,0.4196951045685363,4.034315788269895,3.2993593473173854,0.8662939299261295,1.194046640949493,0.9737471042801666,1.7303763771131595,8.063823399586335,2.93292,0.75717,0.94351,0.78229,1.20143,1.12494,1.14412,1.26554,1.24474,1.44026,0.12494000000000005,0.14412000000000003,0.2655400000000001,0.24473999999999996,0.4402600000000001,180.0,168.0,198.0,184.0,211.0,1.2439200000000001,188.2,1.12494,0.044208289054197665,0.04836709756254423,187.0,0.0,0.0,0.0,114317.0,ZAs_below_100 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.9019710538621077,0.43403208195292353,-0.015991546952574875,-0.7107498336905198,8.382582076097036,0.4036076737455347,1.0294959027794737,0.0605749430651593,181932.0,6.789891481638599,1.5926905944584369,0.4036076737455347,0.0605749430651593,1.0294959027794737,3.025669487562099,0.6806606110807247,0.6703306649290812,0.666833521008618,0.9735473090888573,6.01704159366938,2.93292,0.75717,0.94351,0.78229,1.20143,1.03162,0.89895,0.71046,0.85241,0.81032,0.03161999999999998,0.10104999999999997,0.28954,0.14759,0.18967999999999996,165.0,132.0,111.0,126.0,119.0,0.860752,130.6,0.71046,0.07411944869831547,0.0679359443835158,139.0,4.0,0.0,0.0,181932.0,ZAs_below_100 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.9572474337953549,0.11677030746214645,-0.22952696356326485,-0.20661366613086485,5.756758414546172,0.9854629472441828,3.356918641746824,0.544801933929087,195321.0,4.6629743157823995,1.0937840987637728,0.9854629472441828,0.544801933929087,3.356918641746824,1.8583049850566244,0.5852917878523055,1.257205001202713,1.1991368172516157,1.6870641080345796,6.587002699397838,2.93292,0.75717,0.94351,0.78229,1.20143,0.6336,0.773,1.33248,1.53285,1.40421,0.36639999999999995,0.22699999999999998,0.3324800000000001,0.53285,0.40420999999999996,102.0,114.0,208.0,226.0,206.0,1.1352280000000001,171.2,0.6336,0.15981308411214953,0.17122269711458843,153.0,2.0,0.0,0.0,195321.0,ZAs_below_100 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.9028244845371496,-0.2166881167170438,-0.5058636575663253,-0.04329859550898085,11.298845779829335,1.3056595821654344,2.5300979579455536,0.0291315884271297,105405.0,9.152065081661762,2.1467806981675737,1.3056595821654344,0.0291315884271297,2.5300979579455536,4.281696625891643,1.4385762079083766,1.3061480535039602,1.2730839475495461,0.9820923743411218,9.281597209194647,2.93292,0.75717,0.94351,0.78229,1.20143,1.45988,1.89994,1.38435,1.62738,0.81744,0.45988000000000007,0.89994,0.38434999999999997,0.62738,0.18255999999999994,234.0,279.0,216.0,240.0,120.0,1.4377980000000004,217.8,0.81744,0.1256198347107438,0.13398432881392242,215.0,1.0,0.0,0.0,105405.0,ZAs_below_100 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
0.04089289468948554,-0.4484431424989732,0.9957813115337757,-0.2563828508726742,8.012604109042456,2.937505001080704,2.2177126542768377,1.3756506866118323,133188.0,6.49020932832439,1.5223947807180667,2.937505001080704,1.3756506866118323,2.2177126542768377,3.4791121358436077,1.2117756875684038,1.1252785230879876,1.1379816546236992,1.9382870212825491,8.892435022406248,2.93292,0.75717,0.94351,0.78229,1.20143,1.18623,1.6004,1.19265,1.45468,1.61332,0.1862299999999999,0.6004,0.19265,0.45468,0.6133200000000001,190.0,235.0,186.0,215.0,236.0,1.409456,212.4,1.18623,0.054613935969868174,0.07162649986945321,206.0,0.0,0.0,0.0,133188.0,ZAs_below_100 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.17131589984796847,-0.9619564930890845,-0.8675992480022261,-0.14355576276129467,0.8747968417685319,0.8257494128110983,2.7376285486773537,1.1191804566756431,163421.0,0.7085854418325109,0.16621139993602108,0.8257494128110983,1.1191804566756431,2.7376285486773537,0.26558377673604294,0.7257465117692298,0.793725022065907,0.7815786342501001,0.9173494087728129,3.483983353594093,2.93292,0.75717,0.94351,0.78229,1.20143,0.09055,0.9585,0.84125,0.99909,0.76355,0.90945,0.04149999999999998,0.15874999999999995,0.0009099999999999664,0.23645000000000005,15.0,141.0,131.0,148.0,112.0,0.730588,109.4,0.09055,0.21572212065813529,0.2203189759481404,81.0,4.0,1.0,1.0,163421.0,ZAs_below_100 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.5278553608286067,-0.6409287070104102,-0.26919535162038777,-0.765090803078023,11.224030647755615,2.0276773150981637,2.334561359439466,1.1477968751204388,172897.0,9.091464824682049,2.132565823073567,2.0276773150981637,1.1477968751204388,2.334561359439466,4.493189643599269,1.7057396996047378,1.287597232700456,1.2294843296033335,1.5059546526832723,10.22196555819107,2.93292,0.75717,0.94351,0.78229,1.20143,1.53199,2.25278,1.36469,1.57165,1.25347,0.53199,1.25278,0.36468999999999996,0.57165,0.2534700000000001,246.0,331.0,213.0,232.0,184.0,1.594916,241.2,1.25347,0.10845771144278607,0.11063052850432248,238.0,0.0,0.0,0.0,172897.0,ZAs_below_100 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.2348983392057098,-0.6396020427405635,-0.7406815799625892,-0.6001666927399564,9.682540882324592,0.3322416840102035,4.218824917575768,1.2577082154727013,109507.0,7.84285811468292,1.8396827676416725,0.3322416840102035,1.2577082154727013,4.218824917575768,4.019402882203014,1.527829560820757,0.8149890364633345,1.1466258380235714,2.0476095565162034,9.556456874026882,2.93292,0.75717,0.94351,0.78229,1.20143,1.37044,2.01782,0.86378,1.46573,1.70431,0.3704400000000001,1.01782,0.13622,0.46573,0.70431,220.0,296.0,135.0,217.0,250.0,1.484416,223.6,0.86378,0.12701252236135957,0.1423832672242821,222.0,1.0,0.0,0.0,109507.0,ZAs_below_100 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
